time_milisec,ax,ay,az
1421110378399.00,-2.50534,-9.512868,0.34443375
1421110378419.00,-2.7066715,-9.777517,0.104333036
1421110378440.00,-3.1352303,-9.301059,-0.06301895
1421110378459.00,-3.3651521,-9.034762,0.4989125
1421110378479.00,-3.304079,-9.023985,1.0479708
1421110378499.00,-2.8889923,-9.144035,0.87942123
1421110378556.00,-2.4768991,-9.248219,0.62584853
1421110378558.00,-2.3703208,-9.137598,0.47586045
1421110378559.00,-2.4384294,-9.036558,0.26539811
1421110378579.00,-2.3064039,-9.643995,0.27827132
1421110378599.00,-1.8058448,-10.095606,0.15462846
1421110378619.00,-1.9080821,-9.731264,-0.6065387
1421110378639.00,-2.6045837,-9.643696,-0.5309459
1421110378659.00,-3.315156,-9.182954,-0.30611342
1421110378680.00,-2.9764106,-9.2813,0.41329056
1421110378699.00,-2.023492,-9.803713,1.4624588
1421110378719.00,-1.6003221,-8.94929,1.1804452
1421110378739.00,-2.5207582,-8.940758,-0.7324269
1421110378759.00,-3.0955627,-9.388027,-1.2145743
1421110378779.00,-2.0270846,-10.0025,0.2920427
1421110378799.00,-2.0140617,-9.662107,-1.2530442
1421110378871.00,-2.11585,-9.376501,-2.1285737
1421110378872.00,-3.1650183,-8.513396,-1.4489868
1421110378873.00,-3.7519479,-8.639733,0.05852829
1421110378882.00,-3.3641043,-9.207204,0.45729905
1421110378899.00,-2.3532565,-9.500593,0.05149292
1421110378919.00,-2.038012,-9.745035,-1.5519726
1421110378938.00,-2.4893234,-9.229807,-2.1862037
1421110378958.00,-2.991529,-8.941806,-1.545087
1421110378979.00,-2.3523583,-9.371412,-1.4171032
1421110379011.00,-1.5343094,-10.144105,-2.0219953
1421110379022.00,-0.27258316,-9.992022,-0.76356214
1421110379042.00,-2.845882,-8.332871,-2.893034
1421110379059.00,-3.420537,-8.285271,0.32198045
1421110379079.00,-3.1135254,-9.2923765,0.84768724
1421110379102.00,-2.4665709,-9.956994,-2.1113594
1421110379119.00,-2.7887008,-10.077494,-2.997816
1421110379139.00,-3.201692,-9.56945,-1.7661772
1421110379204.00,-3.3208442,-9.235644,-1.1686199
1421110379206.00,-3.3587155,-9.223669,-1.0126442
1421110379207.00,-3.121459,-9.245075,-0.72015244
1421110379219.00,-3.0027556,-9.216334,-0.44128236
1421110379239.00,-3.0005105,-9.250014,-0.37721556
1421110379259.00,-2.7819648,-9.164093,-0.5562433
1421110379279.00,-2.8274703,-9.235644,-0.37332368
1421110379299.00,-2.9187803,-9.322913,-0.33245865
1421110379319.00,-2.9807515,-9.432485,-0.35072067
